"sound.files","duration","selec","start","end","bottom.freq","top.freq","tailored"
"340YGHF_April_27_2018_37682221.wav_10",0.0513607253281982,1,0.0568492263140282,0.212990803012879,2.98957870115808,4.97711849099242,""
"340YGHF_April_27_2018_37682221.wav_11",0.0479593527898992,1,0.00172153598546785,0.158314134409934,2.96990008937755,5.1739046087978,""
"340YGHF_April_27_2018_37682221.wav_13",0.0758506076038969,1,0.0142120173482807,0.165618079712874,2.10404117103387,2.91086425403593,""
"340YGHF_April_27_2018_37682221.wav_15",0.115669342118899,1,0.0101340944244496,0.202150621914236,3.50122260745207,4.48515319647897,""
"340YGHF_April_27_2018_37682221.wav_29",0.115283853231105,1,0.000438834386987915,0.21029985634534,3.08797176006077,4.87872543208973,""
"340YGHF_April_27_2018_37682221.wav_39",0.0653290285520995,1,0,0.191663125580645,3.12732898362185,5.23294044413942,""
"340YGHF_April_27_2018_37682221.wav_44",0.0354423018489953,1,0,0.172575898727882,2.93054286581647,4.24900985511252,""
"340YGHF_April_27_2018_37682221.wav_46",0.106054795744001,1,0.044414986802204,0.239558836113818,3.32411510142723,3.99318790196552,""
"340YGHF_April_27_2018_37682221.wav_48",0.0715422023886987,1,0.00361050107629123,0.191625778144105,3.34379371320777,4.80001098496758,""
"340YGHF_April_27_2018_37682221.wav_49",0.0782315683806942,1,0.0173382560062165,0.206879460744184,3.10765037184131,3.91447345484337,""
"340YGHF_April_27_2018_37682221.wav_50",0.0943540742121982,1,0.0701332530047343,0.246461452171526,2.83214980691378,3.14700759540239,""
"340YGHF_April_27_2018_37682221.wav_53",0.0817916716375038,1,0,0.202496135608768,2.83214980691378,5.7445843504334,""
"340YGHF_April_27_2018_37682221.wav_54",0.0377325593582043,1,0.0415833645322974,0.188329116305171,2.65504230088894,4.85904682030919,""
"340YGHF_April_27_2018_37682221.wav_56",0.0223356796682026,1,0.0461516211791857,0.183077400991044,3.08797176006077,3.97350929018498,""
"340YGHF_April_27_2018_37682221.wav_57",0.0595693710538967,1,0.0210699197114523,0.199330456147188,2.83214980691378,3.69800872525745,""
"340YGHF_April_27_2018_37682221.wav_58",0.0392971907256978,1,0.00362525172914578,0.13056540412818,2.12371978281441,2.45825618308356,""
"340YGHF_April_27_2018_37682221.wav_60",0.117392704204903,1,0.00295968052318434,0.200267519594823,2.81247119513324,3.6192942781353,""
"340YGHF_April_27_2018_37682221.wav_61",0.0733109161086958,1,0,0.186712524317063,1.88757644144796,4.11125957264875,""
"340YGHF_April_27_2018_37682221.wav_62",0.110657986579,1,0.0151195744204403,0.206795752755577,2.12371978281441,4.87872543208973,""
"340YGHF_April_27_2018_37682221.wav_63",0.0682542089351017,1,0.0209226096695627,0.182464601505208,3.12732898362185,5.0164757145535,""
"340YGHF_April_27_2018_37682221.wav_75",0.0816102651020998,1,0.00527139182909952,0.195747631552398,3.44218677211046,5.82329879755556,""
"340YGHF_April_27_2018_37682221.wav_76",0.160522107990502,1,0.0582489892066001,0.249697843879754,1.78918338254527,5.05583293811457,""
"340YGHF_April_27_2018_37682221.wav_77",0.0575285475309926,1,0.02578030084911,0.212428238151979,2.51729201842517,2.93054286581647,""
"340YGHF_April_27_2018_37682221.wav_79",0.073537674277901,1,0.000449993565590829,0.169340063848553,2.14339839459495,4.07190234908767,""
"340YGHF_April_28_2018_43191347.wav_10",0.106213526462,1,0.0148199575484073,0.195571727907574,2.85182841869432,5.60683406796964,""
"340YGHF_April_28_2018_43519586.wav_4",0.11478480275117,1,0.00978985671027501,0.201502116998989,2.59600646554732,5.84297740933609,""
"340YGHF_April_28_2018_43519586.wav_6",0.0772110338537608,1,0.00241404283847174,0.180613428355373,3.54057983101315,5.44940517372533,""
"340YGHF_April_28_2018_43519586.wav_8",0.11088456844196,1,0.00437216666732212,0.196823793039102,3.28475787786615,4.40643874935682,""
"340YGHF_April_28_2018_43519586.wav_15",0.1078913653675,1,0.0054842343962353,0.193458640064809,3.12732898362185,5.62651267975018,""
"340YGHF_April_28_2018_43519586.wav_17",0.111202029374102,1,0.00837857363191049,0.19397654875828,3.38315093676884,5.5871554561891,""
"340YGHF_April_28_2018_43519586.wav_18",0.110181619235,1,0.012026644022442,0.195086501446237,3.73736594881853,4.91808265565081,""
"340YGHF_April_28_2018_43519586.wav_20",0.1141725566677,1,0.0178548941198193,0.192655269265947,3.48154399567153,5.46908378550587,""
"340YGHF_April_28_2018_43519586.wav_26",0.0554649600017996,1,0,0.163947933705028,3.16668620718293,5.56747684440856,""
"340YGHF_April_28_2018_43519586.wav_28",0.109728103617801,1,0.010781983716316,0.190779500800261,3.24540065430508,4.83936820852866,""
"340YGHF_April_28_2018_43519586.wav_30",0.0935375960779936,1,0.0088235675665937,0.17450113499692,3.40282954854938,4.81968959674812,""
"340YGHF_April_28_2018_43519586.wav_32",0.0211338277690061,1,0.00763630809567272,0.178340322569341,3.63897288991584,4.91808265565081,""
"340YGHF_April_28_2018_43847813.wav_10",0.0777553762253973,1,0.0765763558156941,0.202967253507788,1.51368281761773,4.17029540799036,""
"340YGHF_April_28_2018_44176047.wav_2",0.114920857436395,1,0.00761153278511607,0.202537531781131,3.34379371320777,6.68915771589923,""
"340YGHF_April_28_2018_44176047.wav_3",0.0835602524969943,1,0.00753054659146803,0.178486410041348,3.06829314828024,5.39036933838372,""
"340YGHF_April_28_2018_44176047.wav_4",0.109093181752996,1,0.0229725094945258,0.192162805039771,3.89479484306283,4.66226070250381,""
"340YGHF_April_28_2018_44176047.wav_5",0.16015904026699,1,0.0694106996465435,0.246879925747377,2.98957870115808,5.11486877345619,""
"340YGHF_April_28_2018_44176047.wav_7",0.114059177762982,1,0.0194020309445691,0.200037298178624,3.36347232498831,4.34740291401521,""
"340YGHF_April_28_2018_44504281.wav_2",0.115737185547601,1,0.0192080177677558,0.196569968780333,3.50122260745207,6.45301437453277,""
"340YGHF_April_28_2018_44504281.wav_4",0.165283766743016,1,0.08,0.245283766743016,NA,NA,""
"340YGHF_April_28_2018_44832518.wav_2",0.111179307390998,1,0.0194574227480085,0.197037982668226,2.73375674801109,5.15422599701726,""
"340YGHF_April_28_2018_45160863.wav_1",0.170726225604994,1,0.0489473962787007,0.254975834473241,2.95022147759701,5.29197627948103,""
"340YGHF_April_28_2018_45489094.wav_6",0.0953064585229981,1,0.0131306425432121,0.177723275200416,2.89118564225539,4.42611736113736,""
"340YGHF_April_28_2018_45489094.wav_7",0.0970978480599882,1,0.0039784919602865,0.18785837247773,3.32411510142723,4.11125957264875,""
"340YGHF_April_28_2018_45489094.wav_8",0.0721090978119889,1,0.0396499442976067,0.182820118497875,2.53697063020571,3.85543761950176,""
"340YGHF_April_28_2018_45817329.wav_5",0.0207030208489982,1,0.000882097549155474,0.178850592428272,3.32411510142723,4.68193931428435,""
"340YGHF_April_28_2018_45817329.wav_6",0.046349369788004,1,0.00984427775997856,0.14264229330144,2.53697063020571,2.75343535979163,""
"340YGHF_April_28_2018_45817329.wav_9",0.0281180129829863,1,0.00191656459649902,0.186015059092461,2.51729201842517,2.91086425403593,""
"340YGHF_April_28_2018_45817329.wav_12",0.109365465015003,1,0.00356831567097229,0.196349056495474,2.81247119513324,4.22933124333198,""
"340YGHF_April_28_2018_45817329.wav_13",0.182290892236011,1,0.08,0.262290892236011,NA,NA,""
"340YGHF_April_28_2018_45817329.wav_14",0.0539230926409857,1,0.08,0.133923092640986,NA,NA,""
"340YGHF_April_28_2018_45817329.wav_15",0.0568709488400145,1,0.08,0.136870948840015,NA,NA,""
"340YGHF_April_28_2018_45817329.wav_16",0.0751249814630057,1,0.0565065876748378,0.23353904397538,2.81247119513324,3.26507926608562,""
"340YGHF_April_28_2018_45817329.wav_20",0.113469787877989,1,0.00756861615568374,0.209994833151217,2.18275561815603,4.34740291401521,""
"340YGHF_April_28_2018_45817329.wav_22",0.120771400926003,1,0.000997390194086722,0.206634706351963,3.57993705457422,5.35101211482264,""
"340YGHF_April_28_2018_45817329.wav_24",0.107574075477999,1,0.00232927062929282,0.204726198937083,2.65504230088894,5.09519016167565,""
"340YGHF_April_28_2018_45817329.wav_26",0.115442583949999,1,0.0048964821366081,0.202738959664829,3.18636481896346,4.95743987921188,""
"340YGHF_April_28_2018_45817329.wav_28",0.119592258447,1,0.00542727796156062,0.202945228999046,3.00925731293862,5.03615432633404,""
"340YGHF_April_28_2018_46145563.wav_2",0.100771170175101,1,0.0142633616270428,0.185618253256713,3.52090121923261,4.17029540799036,""
"340YGHF_April_28_2018_46145563.wav_4",0.1022904474932,1,0.00942208349421055,0.2007152179228,3.12732898362185,3.79640178416014,""
"340YGHF_April_28_2018_46145563.wav_8",0.0764400573039836,1,0.0195623251476882,0.192693907749561,3.48154399567153,3.81608039594068,""
"340YGHF_April_28_2018_46145563.wav_12",0.113537634804004,1,0,0.194630006048456,2.96990008937755,3.63897288991584,""
"340YGHF_April_28_2018_46145563.wav_14",0.111065974688984,1,0.00828434223396928,0.199935486933257,3.206043430744,4.91808265565081,""
"340YGHF_April_29_2018_33884830.wav_1",0.099229217076001,1,0.0190459263983174,0.184895061735518,3.34379371320777,4.64258209072328,""
"340YGHF_April_29_2018_34541297.wav_2",0.0701816533734101,1,0,0.163637637325589,2.65504230088894,3.56025844279369,""
"340YGHF_April_29_2018_34541297.wav_4",0.161429140667302,1,0.0694840971088319,0.251167811114828,3.38315093676884,4.36708152579574,""
"340YGHF_April_29_2018_34541297.wav_5",0.163968832161999,1,0.08,0.243968832161999,NA,NA,""
"340YGHF_April_29_2018_34541297.wav_6",0.153968796899989,1,0.0579063534820083,0.233621015159423,3.59961566635476,4.70161792606489,""
"340YGHF_April_29_2018_34541297.wav_8",0.121814488505009,1,0.0205035780792406,0.200901541301393,3.50122260745207,4.46547458469843,""
"340YGHF_April_29_2018_34541297.wav_9",0.0240817175709935,1,0.0130621969698718,0.185863144396957,3.26507926608562,3.69800872525745,""
"340YGHF_April_29_2018_34541297.wav_13",0.17791445956999,1,0.0697313064059545,0.269309096286348,2.91086425403593,3.63897288991584,""
"340YGHF_April_29_2018_34541297.wav_14",0.183356655631002,1,0.0807470138161808,0.271152581883454,3.38315093676884,4.01286651374606,""
"340YGHF_April_29_2018_34541297.wav_16",0.132970990430977,1,0.021831738814753,0.21767122614355,2.57632785376679,4.38676013757628,""
"340YGHF_April_29_2018_34541297.wav_18",0.121088862362996,1,0.00586158464516581,0.206057831629288,3.34379371320777,4.50483180825951,""
"340YGHF_April_29_2018_34541297.wav_22",0.161157030864018,1,0.0481774991382723,0.255112355738509,2.83214980691378,4.95743987921188,""
"340YGHF_April_29_2018_36838942.wav_4",0.104512674017997,1,0.0210125213186595,0.187492440059396,3.7767231723796,4.09158096086821,""
"340YGHF_April_29_2018_37495415.wav_2",0.0976192366345003,1,0.0278568908911939,0.181514432703202,3.63897288991584,3.95383067840445,""
"340YGHF_April_29_2018_37823755.wav_2",0.103900593136302,1,0.00915440826101259,0.185915614362024,3.87511623128229,3.91447345484337,""
"340YGHF_April_29_2018_37823755.wav_3",0.150476721094002,1,0.08,0.230476721094002,NA,NA,""
"340YGHF_April_29_2018_37823755.wav_4",0.0372110155689995,1,0.0164402526431503,0.149871883338058,2.51729201842517,3.44218677211046,""
"340YGHF_April_29_2018_38151987.wav_3",0.172222829521985,1,0.08,0.252222829521985,NA,NA,""
"340YGHF_April_29_2018_38151987.wav_5",0.109750953902022,1,0.014861007424775,0.19507314272398,3.59961566635476,3.87511623128229,""
"340YGHF_April_29_2018_38151987.wav_7",0.103855241503027,1,0.0198176265061067,0.185883664608739,3.30443648964669,3.59961566635476,""
"340YGHF_April_29_2018_38480220.wav_2",0.0892745492760127,1,0.0297428852904121,0.207034588167896,3.26507926608562,3.52090121923261,""
"340YGHF_April_29_2018_38480220.wav_4",0.169501461984964,1,0.08,0.249501461984964,NA,NA,""
"340YGHF_April_29_2018_39793158.wav_3",0.20723396134801,1,0.08,0.28723396134801,NA,NA,""
"340YGHF_April_29_2018_39793158.wav_13",0.162245212106995,1,0.08,0.242245212106996,NA,NA,""
"340YGHF_April_29_2018_39793158.wav_14",0.171156793988018,1,0.0645017489024448,0.253478689228613,3.87511623128229,4.56386764360112,""
"340YGHF_April_29_2018_39793158.wav_16",0.0990704866100032,1,0.00481663861944656,0.182162811170979,2.93054286581647,5.13454738523673,""
"340YGHF_April_30_2018_39036177.wav_19",0.105691814622986,1,0.0161202119679453,0.19830019713204,3.36347232498831,4.1899740197709,""
"340YGHF_April_30_2018_39036177.wav_20",0.0993652717619966,1,0.0269219716765691,0.187614118919266,3.42250816032992,3.81608039594068,""
"340YGHF_April_30_2018_39364411.wav_1",0.0710887990499884,1,0.0197340722801745,0.177666560343515,3.44218677211046,4.09158096086821,""
"340YGHF_April_30_2018_39364411.wav_2",0.110227321270003,1,0.00669904384691628,0.197756990256604,3.06829314828024,3.81608039594068,""
"340YGHF_April_30_2018_39364411.wav_3",0.114943898686988,1,0.0096462682444159,0.207526978535124,2.41889895952248,4.05222373730714,""
"340YGHF_April_30_2018_39364411.wav_4",0.105306661174978,1,0.0118840396403314,0.195331624275366,2.93054286581647,3.65865150169638,""
"340YGHF_April_30_2018_39364411.wav_6",0.0977329262849764,1,0.0148415942573581,0.195738521797871,2.87150703047486,4.09158096086821,""
"340YGHF_April_30_2018_39364411.wav_9",0.0694107859299891,1,0.000921396702704006,0.185387189154134,3.206043430744,4.42611736113736,""
"340YGHF_April_30_2018_39364411.wav_10",0.0734924394629957,1,0.00810642643212934,0.195404432730449,3.461865383891,4.11125957264875,""
"340YGHF_April_30_2018_39364411.wav_12",0.0741727150530096,1,0.0098253844551131,0.192922125324064,3.206043430744,3.22572204252454,""
"340YGHF_April_30_2018_43631675.wav_1",0.100884709485697,1,0.00334329403600989,0.193611082710768,2.57632785376679,2.81247119513324,""
"340YGHF_April_30_2018_43631675.wav_3",0.0730614821224975,1,0.0124784382530549,0.184582637305529,2.24179145349764,2.83214980691378,""
"340YGHF_April_30_2018_43631675.wav_5",0.1037872140517,1,0.0163854322389673,0.201448015523383,2.37954173596141,2.45825618308356,""
"340YGHF_April_30_2018_43631675.wav_9",0.102993560459495,1,0.0114007936514756,0.190971242406975,2.41889895952248,3.00925731293862,""
"340YGHF_April_30_2018_43631675.wav_13",0.106621691166993,1,0.0138673463673056,0.197839450406404,2.51729201842517,2.7927925833527,""
"340YGHF_April_30_2018_43631675.wav_15",0.108639838872989,1,0.0136369229590971,0.194657254118832,2.41889895952248,2.77311397157217,""
"340YGHF_April_30_2018_43631675.wav_16",0.171882692267985,1,0.0551019744101351,0.267868715515839,2.39922034774194,2.51729201842517,""
"340YGHF_April_30_2018_43631675.wav_22",0.121519702884996,1,0.00424706213500647,0.213273571477931,2.59600646554732,3.89479484306283,""
"340YGHF_April_30_2018_43631675.wav_23",0.164671782487005,1,0.0566745487291916,0.26067684528179,2.43857757130302,3.95383067840445,""
"340YGHF_April_30_2018_43631675.wav_25",0.0848982585550004,1,0.01075383798359,0.192815431142209,3.14700759540239,4.28836707867359,""
"340YGHF_April_30_2018_43959907.wav_1",0.105057059799407,1,0.0252645762966662,0.189408675007788,3.10765037184131,3.99318790196552,""
"340YGHF_May_01_2018_33823756.wav_2",0.0981181038129932,1,0.00815388551448777,0.185966425005667,2.91086425403593,4.30804569045413,""
"340YGHF_May_01_2018_36777971.wav_2",0.0973246062290514,1,0.0125883314634536,0.175732335511943,3.18636481896346,4.52451042004005,""
"340YGHF_May_01_2018_36777971.wav_4",0.0993654297520266,1,0.00444754548877941,0.18499210253069,2.77311397157217,6.35462131563008,""
"340YGHF_May_01_2018_37106207.wav_1",0.067074959806007,1,0.00617580757072434,0.18514471859304,2.4779347948641,3.97350929018498,""
"340YGHF_May_01_2018_37106207.wav_3",0.115170291026004,1,0.0167980924581777,0.201348029447315,3.22572204252454,4.62290347894274,""
"340YGHF_May_01_2018_37434445.wav_1",0.156327330349995,1,0.0610719084498325,0.244022716813143,2.98957870115808,4.78033237318704,""
"340YGHF_May_01_2018_37434445.wav_2",0.16566978177201,1,0.0591900080010507,0.259136624265028,2.85182841869432,4.22933124333198,""
"347YBMF_April_26_2018_41867053.wav_25",0.0502268546210018,1,0.0757123626465516,0.138579388844192,1.43496837049558,1.61207587652042,""
"351WBHM_April_21_2018_30800036.wav_1",0.120635276358996,1,0.0479307054504205,0.20855758502568,2.41889895952248,4.40643874935682,""
"351WBHM_April_21_2018_30800036.wav_2",0.157868946242701,1,0.0389978563314615,0.242442587954359,2.34018451240033,4.11125957264875,""
"351WBHM_April_21_2018_30800036.wav_3",0.111905091885603,1,0.0349887906977683,0.244888226410125,1.96629088857011,3.91447345484337,""
"351WBHM_April_21_2018_30800036.wav_5",0.138118321109502,1,0.00852254166890513,0.227927141907526,2.65504230088894,3.75704456059907,""
"351WBHM_April_21_2018_30800036.wav_6",0.0399547663429942,1,0.0056902181033037,0.129239641911306,2.75343535979163,2.85182841869432,""
"351WBHM_April_21_2018_30800036.wav_9",0.100998030244902,1,0.0365147312691251,0.240811679771822,3.24540065430508,3.40282954854938,""
"351WBHM_April_21_2018_32769443.wav_13",0.05850360765902,1,0.08,0.13850360765902,NA,NA,""
"351WBHM_April_21_2018_32769443.wav_14",0.0910887565760277,1,0.08,0.171088756576028,NA,NA,""
"351WBHM_April_21_2018_32769443.wav_15",0.046508100507026,1,0.08,0.126508100507026,NA,NA,""
"351WBHM_April_22_2018_34671428.wav_1",0.0981181038129648,1,0.08,0.178118103812965,NA,NA,""
"351WBHM_April_24_2018_32822380.wav_3",0.0532653245420036,1,0.049872292858869,0.179900389755287,4.30804569045413,4.32772430223467,""
"351WBHM_April_24_2018_32822380.wav_4",0.0791383493621964,1,0.0720409772246473,0.19904580789832,3.99318790196552,4.05222373730714,""
"351WBHM_April_24_2018_32822380.wav_6",0.084308419177205,1,0.0775116126982064,0.203305180083633,3.73736594881853,3.75704456059907,""
"351WBHM_April_24_2018_32822380.wav_7",0.0302947950566974,1,0,0.11112649299437,3.87511623128229,4.15061679620983,""
"351WBHM_April_24_2018_32822380.wav_8",0.0778911833979947,1,0.0775176416497293,0.198007734748841,3.93415206662391,4.1899740197709,""
"351WBHM_April_24_2018_32822380.wav_10",0.0804535425610311,1,0.0769607329901585,0.202228295935342,3.87511623128229,4.50483180825951,""
"351WBHM_April_24_2018_32822380.wav_11",0.0548526266780414,1,0.0487246903703162,0.172461233607918,3.91447345484337,4.09158096086821,""
"351WBHM_April_24_2018_33150614.wav_1",0.083696174067498,1,0.0780223004431852,0.201033354565683,4.05222373730714,4.17029540799036,""
"351WBHM_April_24_2018_33150614.wav_3",0.116190516370104,1,0.0758166779057252,0.203289744687381,2.49761340664463,4.01286651374606,""
"351WBHM_April_24_2018_34791815.wav_1",0.148866501394991,1,0.08,0.228866501394991,NA,NA,""
"351WBHM_April_24_2018_35120048.wav_4",0.0524037295840003,1,0.0761880144856746,0.152039613982566,1.74982615898419,2.00564811213118,""
"351WBHM_April_24_2018_35448284.wav_1",0.08580515480253,1,0.0786974724857289,0.212727496900173,3.65865150169638,4.28836707867359,""
"351WBHM_April_24_2018_35448284.wav_3",0.0270522065749006,1,0.0174327360887708,0.144373012848528,3.67833011347691,4.40643874935682,""
"351WBHM_April_24_2018_37089457.wav_1",0.0768935729215983,1,0.0761640864420751,0.210547005412544,3.57993705457422,4.22933124333198,""
"351WBHM_April_24_2018_37089457.wav_4",0.0572790224712989,1,0.00199512696318898,0.141628151928821,2.53697063020571,3.81608039594068,""
"351WBHM_April_24_2018_37089457.wav_5",0.0508391007048985,1,0.0609355030223465,0.206011979593302,3.08797176006077,3.57993705457422,""
"351WBHM_April_24_2018_37089457.wav_6",0.0594105458728009,1,0.00240358327880237,0.144904120419471,3.24540065430508,3.81608039594068,""
"351WBHM_April_24_2018_37089457.wav_7",0.0881634360126995,1,0.0812692697056516,0.206111755927359,3.206043430744,3.28475787786615,""
"351WBHM_April_24_2018_37089457.wav_8",0.0875285141485023,1,0.0792722192402749,0.204153123456688,3.75704456059907,3.83575900772122,""
"351WBHM_April_24_2018_37089457.wav_9",0.0265986909576057,1,0,0.107337592756948,3.38315093676884,4.11125957264875,""
"351WBHM_April_24_2018_37089457.wav_10",0.116349431631001,1,0.0615112889030721,0.207790982870276,3.69800872525745,4.01286651374606,""
"351WBHM_April_24_2018_37089457.wav_11",0.0894786313030949,1,0.0770116009639994,0.21044988404205,3.63897288991584,3.91447345484337,""
"351WBHM_April_24_2018_37089457.wav_12",0.0925625375011023,1,0.078352353627479,0.20607497376449,3.56025844279369,3.71768733703799,""
"351WBHM_April_24_2018_37089457.wav_14",0.153537712253701,1,0.08,0.233537712253701,NA,NA,""
"351WBHM_April_24_2018_37089457.wav_15",0.0885489242875011,1,0.0770839099383369,0.206791222248994,3.30443648964669,3.69800872525745,""
"351WBHM_April_24_2018_37089457.wav_19",0.1101816192351,1,0.0640056840544967,0.20435122974719,2.75343535979163,3.73736594881853,""
"351WBHM_April_24_2018_37089457.wav_20",0.0837870103053007,1,0.0766409465369801,0.204281564074357,3.16668620718293,3.32411510142723,""
"351WBHM_April_24_2018_37089457.wav_21",0.087256404777996,1,0.0773979170797657,0.202498970828979,2.89118564225539,3.38315093676884,""
"351WBHM_April_24_2018_37089457.wav_22",0.0838550376479006,1,0.0773677262814657,0.206454748268598,2.85182841869432,3.06829314828024,""
"351WBHM_April_24_2018_37089457.wav_23",0.090226932071694,1,0.0783277709991943,0.212889747642522,2.87150703047486,3.10765037184131,""
"351WBHM_April_24_2018_37089457.wav_24",0.121904997943602,1,0.0566826687343677,0.215597771836727,2.41889895952248,2.81247119513324,""
"351WBHM_April_24_2018_37089457.wav_25",0.0820409751785007,1,0.0753918884647875,0.20386869320118,2.96990008937755,2.98957870115808,""
"351WBHM_April_24_2018_37089457.wav_26",0.0888210336578936,1,0.0825637015661267,0.205219148377632,2.83214980691378,3.28475787786615,""
"351WBHM_April_24_2018_37089457.wav_27",0.0863266977625017,1,0.0774629817052723,0.208147133813049,2.7927925833527,3.06829314828024,""
"351WBHM_April_24_2018_37089457.wav_29",0.0460998625039792,1,0.0155211192097209,0.137679349708217,2.49761340664463,2.53697063020571,""
"351WBHM_April_25_2018_42305631.wav_1",0.0819956236169901,1,0.0718776877592097,0.198230374981819,3.32411510142723,3.461865383891,""
"351WBHM_April_25_2018_42305631.wav_3",0.0519728897480007,1,0.0489546077393488,0.179117798762413,2.98957870115808,3.0486145364997,""
"351WBHM_April_25_2018_42305631.wav_4",0.0714513855130008,1,0.0646722149984581,0.185653444478144,3.14700759540239,3.7767231723796,""
"351WBHM_April_25_2018_42305631.wav_7",0.02022679653399,1,0.00219458422274467,0.151820097319932,2.30082728883925,4.07190234908767,""
"351WBHM_April_25_2018_42305631.wav_8",0.0816554869039976,1,0.0682815053561601,0.192709020450507,3.36347232498831,3.461865383891,""
"351WBHM_April_25_2018_42305631.wav_10",0.0703175964700051,1,0.0653558709552639,0.193748135541674,3.14700759540239,3.56025844279369,""
"351WBHM_April_25_2018_42305631.wav_11",0.0642178114160004,1,0.0733172948039396,0.197161605742888,3.0486145364997,3.12732898362185,""
"351WBHM_April_25_2018_42305631.wav_12",0.0387755852829912,1,0.0484272173019633,0.172693017767163,2.55664924198625,3.02893592471916,""
"351WBHM_April_25_2018_42305631.wav_13",0.0416780852339969,1,0.08,0.121678085233997,NA,NA,""
"351WBHM_April_25_2018_42305631.wav_14",0.0597053310240199,1,0.0141916421750279,0.152743017308558,2.69439952445001,3.30443648964669,""
"351WBHM_April_25_2018_42305631.wav_15",0.0382540423239845,1,0.0425355154707706,0.17454576628337,2.65504230088894,3.206043430744,""
"351WBHM_April_25_2018_42962098.wav_2",0.067755233231992,1,0.0583299719729584,0.192298827225808,2.83214980691378,2.85182841869432,""
"351WBHM_April_25_2018_42962098.wav_4",0.0787756627329941,1,0.0764236626165946,0.207727789562626,2.4779347948641,2.57632785376679,""
"351WBHM_April_25_2018_42962098.wav_6",0.0356690033040081,1,0.0191587712335646,0.161227137186455,2.81247119513324,3.12732898362185,""
"351WBHM_April_25_2018_42962098.wav_8",0.0802269127099748,1,0.0678495859265143,0.20238522379707,2.61568507732786,2.93054286581647,""
"351WBHM_April_25_2018_42962098.wav_10",0.0857824790219865,1,0.0779792435526136,0.207375604952246,3.0486145364997,3.14700759540239,""
"351WBHM_April_25_2018_42962098.wav_12",0.0881180844510254,1,0.0765916140472716,0.205715412088515,2.75343535979163,2.7927925833527,""
"351WBHM_April_25_2018_42962098.wav_14",0.118753064402995,1,0.0604381051109785,0.207186011420148,2.39922034774194,2.75343535979163,""
"351WBHM_April_25_2018_42962098.wav_15",0.0884808969449864,1,0.0770628122529236,0.210685842616094,2.7927925833527,2.89118564225539,""
"351WBHM_April_25_2018_42962098.wav_16",0.0309070893219996,1,0,0.117878437080878,2.55664924198625,2.61568507732786,""
"351WBHM_April_26_2018_34268534.wav_1",0.177506012631,1,0.0827421916443151,0.285958946706655,2.14339839459495,2.24179145349764,""
"351WBHM_April_26_2018_34596767.wav_1",0.0821091330749937,1,0.078214449288323,0.203575820450475,3.06829314828024,3.93415206662391,""
"351WBHM_April_26_2018_34596767.wav_3",0.0792066285089845,1,0.0782923623266611,0.204987161163631,3.22572204252454,4.17029540799036,""
"351WBHM_April_26_2018_34596767.wav_4",0.0450341724069858,1,0.0672683530797844,0.198028527022401,2.69439952445001,3.14700759540239,""
"351WBHM_April_26_2018_34596767.wav_5",0.0597961292239972,1,0.0212075898723477,0.148345110010377,2.51729201842517,2.57632785376679,""
"351WBHM_April_26_2018_34596767.wav_6",0.0862134559369849,1,0.0838136580249873,0.211300196198505,2.08436255925334,2.73375674801109,""
"351WBHM_April_26_2018_34596767.wav_10",0.0814288585670226,1,0.0758995589042161,0.200908692440175,2.41889895952248,2.83214980691378,""
"351WBHM_April_26_2018_34596767.wav_13",0.0581181187709774,1,0.0143430476423136,0.151667510209372,2.65504230088894,2.65504230088894,""
"351WBHM_April_26_2018_34596767.wav_14",0.0910660807579973,1,0.080405094487754,0.209974174133161,2.43857757130302,3.34379371320777,""
"351WBHM_April_26_2018_34596767.wav_17",0.0563267292340015,1,0.00386928458867367,0.150421878303088,2.43857757130302,2.69439952445001,""
"351WBHM_April_26_2018_34596767.wav_18",0.0806578807910228,1,0.0770260523599163,0.205882542271684,2.30082728883925,3.30443648964669,""
"351WBHM_April_26_2018_34596767.wav_21",0.062245117450999,1,0.00211244340471618,0.152575506014715,1.94661227678957,2.12371978281441,""
"351WBHM_April_26_2018_34596767.wav_22",0.080771259876002,1,0.0774107657549491,0.20388898858406,2.16307700637549,2.81247119513324,""
"351WBHM_April_26_2018_34596767.wav_25",0.0562587017830083,1,0.00261319410237991,0.148805983662967,2.30082728883925,2.4779347948641,""
"351WBHM_April_26_2018_34596767.wav_26",0.0827440559480124,1,0.0791217429897236,0.201652061625747,2.73375674801109,3.73736594881853,""
"351WBHM_April_26_2018_34596767.wav_28",0.113583166962002,1,0.0589225588769694,0.206500040909383,2.20243422993656,2.59600646554732,""
"351WBHM_April_26_2018_34596767.wav_29",0.0809299905949956,1,0.0767881248877437,0.20606900875648,2.30082728883925,3.00925731293862,""
"351WBHM_April_26_2018_34596767.wav_31",0.105850713391987,1,0.0782999255406015,0.232190069249311,2.6353636891084,3.67833011347691,""
"351WBHM_April_26_2018_34596767.wav_33",0.0882316036430097,1,0.0744735662605426,0.209756667021214,3.40282954854938,3.48154399567153,""
"351WBHM_April_26_2018_34596767.wav_35",0.124444883268012,1,0.08,0.204444883268012,NA,NA,""
"351WBHM_April_26_2018_34596767.wav_36",0.0875059775019906,1,0.0803383337012254,0.203776629104503,3.73736594881853,3.7767231723796,""
"351WBHM_April_26_2018_34596767.wav_39",0.0603176730130031,1,0.011037224670967,0.153168660973263,2.87150703047486,4.74097514962597,""
