"sound.files","selec","duration","meanfreq","sd","freq.median","freq.Q25","freq.Q75","freq.IQR","time.median","time.Q25","time.Q75","time.IQR","skew","kurt","sp.ent","time.ent","entropy","sfm","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx","startdom","enddom","dfslope","meanpeakf"
"Phaethornis-longirostris-154129.wav",62,0.150657626607199,6.3630085997583,1.58118010292866,6.32199170124481,5.54522821576763,7.2448132780083,1.69958506224066,0.0602630385487528,0.0301315192743764,0.0903945578231292,0.0602630385487528,2.4684439956302,10.1515010828173,0.937857344278593,0.953163105299062,0.893931018600115,0.627237621922306,7.01590909090909,5.5125,7.35,6.73010475852273,5.81396484375,7.5796875,1.76572265625,1.63414634146341,7.45048828125,6.718359375,-4.85955422727346,6.53256102550642
"Phaethornis-longirostris-154129.wav",86,0.142265013321797,6.33610644318871,1.55038062799129,6.27792436235708,5.58839050131926,7.17150395778364,1.58311345646438,0.0711337868480726,0.028453514739229,0.0995873015873016,0.0711337868480726,2.71564015789481,12.1485037871204,0.933572762507564,0.954554195344956,0.891145797111376,0.610327553824186,6.90454545454545,2.45,7.35,6.47953657670454,5.21103515625,8.13955078125,2.928515625,2.38235294117647,5.21103515625,7.01982421875,12.7142227049781,5.88145824326828
"Phaethornis-longirostris-154129.wav",90,0.146280492661099,6.40485996118778,1.57959234058721,6.47863247863248,5.5965811965812,7.31282051282051,1.71623931623932,0.0731519274376417,0.0292607709750567,0.102412698412698,0.0731519274376417,2.3099883120579,9.37194357876879,0.939382736132039,0.955586024178915,0.897661014002727,0.626805578705103,6.90454545454545,2.45,7.35,6.74968039772727,5.7708984375,8.31181640625,2.54091796875,3,7.45048828125,6.890625,-3.82732701445767,6.48915417335721
"Phaethornis-longirostris-154129.wav",102,0.150616121879402,6.41711468390389,1.54494220210703,6.32199170124481,5.6448132780083,7.27800829875519,1.63319502074689,0.075328798185941,0.0301315192743764,0.105460317460317,0.075328798185941,2.5144439153823,11.5900875860162,0.934350179737618,0.955084395136477,0.892383276260362,0.597480061215594,7.35,7.35,7.35,6.85147372159091,5.90009765625,7.96728515625,2.0671875,1.6875,7.751953125,6.84755859375,-6.00463296999605,6.01167879971591
"Phaethornis-longirostris-154129.wav",106,0.145473589902593,6.33532256834372,1.57610641423026,6.22355975924334,5.48065348237317,7.22098022355976,1.74032674118659,0.0727210884353742,0.0290884353741497,0.101809523809524,0.0727210884353742,2.38223451877133,10.1048308355926,0.939576722120811,0.957596778593043,0.899735642343899,0.628620385453943,7.01590909090909,5.5125,7.35,6.61265092329545,5.72783203125,7.8380859375,2.11025390625,2.26530612244898,7.70888671875,5.85703125,-12.729839622367,6.09849250401433
"Phaethornis-longirostris-154138.wav",29,0.145458953301699,5.86758731135579,1.62967136742855,5.76268271711092,4.84780739466896,6.89767841788478,2.04987102321582,0.0581768707482993,0.0290884353741497,0.101809523809524,0.0727210884353742,1.62177190653105,5.38696100249309,0.950036812121211,0.955490515223889,0.907751163095357,0.66535951855107,3.22701981940618,0.0907407407407407,5.5125,6.11151455965909,4.134375,7.62275390625,3.48837890625,2.82716049382716,6.58916015625,7.5796875,6.80966912841407,5.62101713037302
"Phaethornis-longirostris-154138.wav",31,0.144284451964808,5.81455274585509,1.67583462551026,5.66724436741768,4.7313691507799,6.83882149046794,2.10745233968804,0.0577233560090703,0.0288616780045351,0.101015873015873,0.0721541950113379,1.96545348945028,7.96096035506339,0.95006921087301,0.95397399525225,0.906341320862678,0.673389875762396,4.55526353965184,0.469148936170213,7.35,6.06844815340909,4.306640625,7.5796875,3.273046875,3,6.6322265625,7.5796875,6.56661840273056,4.83969379168725
"Phaethornis-longirostris-154138.wav",33,0.145979480309904,6.17729923633331,1.64773631489053,6.2159383033419,5.22193658954584,7.19622964867181,1.97429305912596,0.0583945578231293,0.0291972789115646,0.102190476190476,0.0729931972789116,1.87198257700171,6.68011801657997,0.947742496615891,0.954043671934413,0.904187731519713,0.670951701835481,5.45849776453055,0.361475409836066,7.35,6.49911221590909,5.16796875,8.13955078125,2.97158203125,3.44927536231884,6.4599609375,7.4935546875,7.08040436783137,7.09685010344615
"Phaethornis-longirostris-154138.wav",35,0.153120011401398,5.86157551557144,1.62138853677451,5.69281045751634,4.81045751633987,6.90849673202614,2.09803921568627,0.0695938981653267,0.0278375592661307,0.0974314574314574,0.0695938981653267,1.67160015406975,5.75385470118046,0.946517931574965,0.953160612681471,0.902183611573992,0.647708159869502,5.01958333333333,2.45,7.35,6.0113525390625,4.17744140625,7.62275390625,3.4453125,3.45,6.84755859375,5.98623046875,-5.62518326061288,5.23035546103014
"Phaethornis-longirostris-154161.wav",129,0.109672257642089,6.33588555864651,1.5063759993484,6.38768529076397,5.64880273660205,7.09007981755986,1.44127708095781,0.0626627793974733,0.0313313896987366,0.0783284742468416,0.046997084548105,2.58240225195292,11.0817206356693,0.927617860956068,0.937449927867985,0.869595296842321,0.600377686409391,7.35,7.35,7.35,6.3630615234375,5.64169921875,6.8044921875,1.16279296875,1.96296296296296,6.8044921875,6.67529296875,-1.17804831894348,6.74959528625247
"Phaethornis-longirostris-154161.wav",131,0.107786541184993,6.45091347841639,1.52500315288579,6.52900232018562,5.66589327146172,7.28074245939675,1.61484918793503,0.0615743440233236,0.0307871720116618,0.0769679300291545,0.0461807580174927,2.42870326659971,10.7385849031418,0.93186724066909,0.935194262980126,0.871476897332854,0.609428778412246,7.35,7.35,7.35,6.58377685546875,6.24462890625,6.84755859375,0.6029296875,2.35714285714286,6.84755859375,6.8044921875,-0.399552725011242,6.8798158427001
"Phaethornis-longirostris-154161.wav",135,0.102411953801393,6.36479746605485,1.53189204936186,6.45421245421245,5.6043956043956,7.20634920634921,1.6019536019536,0.0512018140589569,0.0170672713529856,0.0853363567649282,0.0682690854119426,2.05358848971752,7.5103278925437,0.933156290823873,0.925352353324317,0.863498369733262,0.614331138497901,7.35,7.35,7.35,6.521484375,5.72783203125,6.93369140625,1.205859375,1.57142857142857,6.93369140625,6.15849609375,-7.56938310154037,6.92322269484931
"Phaethornis-longirostris-154161.wav",137,0.108184752935898,6.42431428869427,1.53002236607283,6.53179190751445,5.69017341040462,7.25317919075145,1.56300578034682,0.0463751214771623,0.0154583738257208,0.0772918691286038,0.0618334953028831,2.28647359945142,8.96616699745958,0.929792586088295,0.93850286663696,0.872613007421656,0.602435265179582,7.35,7.35,7.35,6.6645263671875,5.98623046875,6.890625,0.90439453125,2.38095238095238,6.84755859375,6.76142578125,-0.796164063442798,6.8798158427001
