"sound.files","selec","duration","meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","peakf","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx"
"Phaethornis-longirostris-154129.wav","67",0.137324305957087,6.68933653343868,1.59762905812701,6.36780772032047,5.79970866715222,7.40203932993445,1.60233066278223,3.5446201961016,19.3168822554787,0.891507598872087,0.388195453769244,6.07647487254188,6.68933653343868,6.04623310217697,5.88,2.75625,7.35,6.3910546875,5.81396484375,7.6658203125,1.85185546875,0.465116279069767
"Phaethornis-longirostris-154129.wav","71",0.139682583338121,6.65996346122289,1.60531050763515,6.34383954154728,5.78510028653295,7.43266475644699,1.64756446991404,3.43534160190748,19.7755021021424,0.897226060466549,0.408874988007066,5.82091690544413,6.65996346122289,5.78710080866228,6.15284090909091,2.45,7.35,6.495849609375,5.85703125,7.4935546875,1.6365234375,0.315789473684211
"Phaethornis-longirostris-154129.wav","101",0.141269885421515,6.79771968212753,1.47220168780734,6.48158640226629,5.97875354107649,7.31728045325779,1.3385269121813,3.11382324418028,14.8570112053653,0.882027989877801,0.338917466317719,6.38243626062323,6.79771968212753,6.10499521760524,6.7375,2.45,7.35,6.998291015625,6.15849609375,7.70888671875,1.550390625,0.466666666666667
"Phaethornis-longirostris-154129.wav","103",0.147120227385997,6.70914387297511,1.47037034312069,6.49286199864038,5.86743711760707,7.33582596872876,1.46838885112169,3.09642057755303,14.5848820430056,0.886705729582678,0.359898095414777,6.35690006798097,6.70914387297511,5.6908230837446,6.51477272727273,2.75625,7.35,6.711181640625,5.81396484375,7.88115234375,2.0671875,0.458333333333333
"Phaethornis-longirostris-154129.wav","109",0.134013647326029,6.65343898221707,1.59881156894598,6.39208364451083,5.63778939507095,7.43017176997759,1.79238237490665,2.74179907245986,12.2355528725925,0.897261436574951,0.38024476649694,5.57804331590739,6.65343898221707,5.40168278391768,6.033125,2.45,7.35,6.34798828125,5.5125,7.6658203125,2.1533203125,0.295
"Phaethornis-longirostris-154138.wav","30",0.163038590195782,6.02697333724548,1.68073621184043,5.84049079754601,5.06748466257669,6.93865030674847,1.87116564417178,1.89977973685394,6.43468992181391,0.92185064431216,0.485559943761272,5.8159509202454,6.02697333724548,5.78736288997287,3.68810520361991,1.29705882352941,5.5125,6.669140625,5.4263671875,8.1826171875,2.75625,0.559895833333333
"Phaethornis-longirostris-154138.wav","32",0.170884397178767,6.01218283458823,1.74238636384145,6.07611241217799,4.99297423887588,7.04215456674473,2.04918032786885,1.85518586812534,6.38625023520395,0.92896081018069,0.540358097139271,6.82552693208431,6.01218283458823,6.31038350952602,5.05076923076923,2.205,7.35,6.13388671875,4.306640625,7.53662109375,3.22998046875,0.528888888888889
"Phaethornis-longirostris-154138.wav","34",0.163945619904794,6.04836166633953,1.74669051996275,5.99694935936547,5.04514948139109,7.06467358145211,2.01952410006101,1.83404920899994,6.30903705101806,0.930545369272208,0.548321585953973,6.03965832824893,6.04836166633953,5.70379496729651,4.05591917697687,1.69615384615385,7.35,6.25693359375,4.651171875,8.22568359375,3.57451171875,0.441767068273092
"Phaethornis-longirostris-154138.wav","38",0.157142897087155,6.09311011467542,1.61440670706486,5.98089171974522,5.09554140127389,6.97452229299363,1.87898089171975,2.30543527589327,10.1901318104191,0.915578810221189,0.431905224368608,6.87898089171975,6.09311011467542,5.950926465013,4.35604166666667,2.45,7.35,6.668115234375,4.8234375,7.79501953125,2.97158203125,0.539130434782609
"Phaethornis-longirostris-154138.wav","40",0.150566931696787,6.11614442575646,1.69791612212542,5.87707641196013,5.04651162790698,6.96677740863787,1.9202657807309,2.35623759279644,9.74123811924111,0.916555131779234,0.432746412769133,5.05980066445183,6.11614442575646,5.95764932753165,4.13802685950413,2.00454545454545,7.35,6.3451171875,4.69423828125,8.13955078125,3.4453125,0.44
"Phaethornis-longirostris-154161.wav","106",0.124671245241785,6.56952204213584,1.65043789779233,6.52166934189406,5.80738362760835,7.13964686998395,1.3322632423756,3.58342178027679,20.3919834250811,0.878465993008637,0.408219873310139,6.51364365971108,6.56952204213584,5.54295701417972,6.39722222222222,2.45,7.35,6.33076171875,5.684765625,6.9767578125,1.2919921875,0.258333333333333
"Phaethornis-longirostris-154161.wav","134",0.119410472434211,6.51636497108718,1.605690620293,6.64124056999162,5.9455155071249,7.11902766135792,1.17351215423303,4.39625974537044,33.929923123962,0.87399364577086,0.411057160256362,6.84241408214585,6.51636497108718,6.59751143654943,7.35,7.35,7.35,6.81310546875,6.4599609375,7.01982421875,0.55986328125,0.25
"Phaethornis-longirostris-154161.wav","138",0.113106615363051,6.53058863207415,1.68093067587721,6.68523430592396,5.8894783377542,7.16268788682582,1.27320954907162,2.98812503160635,13.2434467201127,0.886238963309714,0.440913597282327,6.84438549955791,6.53058863207415,6.22250811973315,6.7375,2.45,7.35,6.93369140625,6.8044921875,7.10595703125,0.30146484375,0.714285714285715
"Phaethornis-longirostris-154161.wav","140",0.118956957536994,6.53134983688722,1.67639656325599,6.67703952901598,5.8780487804878,7.16484440706476,1.28679562657696,3.09082752577034,15.4930860599833,0.883586447287811,0.423370441895415,6.90412111017662,6.53134983688722,6.46341282502386,7.35,7.35,7.35,6.9423046875,6.8044921875,7.10595703125,0.30146484375,0.607142857142857
"Phaethornis-longirostris-154161.wav","142",0.117052194968736,6.50673393924479,1.61560497987687,6.5982905982906,5.91452991452991,7.09401709401709,1.17948717948718,2.89845027147557,12.0902691426931,0.875869083739825,0.410120249264377,6.56410256410256,6.50673393924479,5.92973295674942,6.31166666666667,2.205,7.35,6.67529296875,6.4599609375,6.890625,0.4306640625,0.25
